SITE,DEPLOYMENT,NIGHT,SPECIES,COUNT,MLE
016-13126,016-131262,2016-06-10,LABO,0.0,1.0
016-13126,016-131262,2016-06-10,LACI,1.0,0.372407
016-13126,016-131262,2016-06-10,LANO,2.0,0.2533866
016-13126,016-131262,2016-06-10,MYCI,0.0,1.0
016-13126,016-131262,2016-06-10,MYLU,0.0,1.0
016-13126,016-131262,2016-06-10,MYSE,0.0,1.0
016-13126,016-131262,2016-06-10,MYTH,1.0,0.1040582
016-13126,016-131262,2016-06-10,MYVO,0.0,1.0
016-13126,016-131262,2016-06-10,PESU,0.0,1.0
016-13126,016-131262,2016-06-11,EPFU,1.0,0.1272362
016-13126,016-131262,2016-06-11,LABO,0.0,1.0
016-13126,016-131262,2016-06-11,LACI,0.0,1.0
016-13126,016-131262,2016-06-11,LANO,0.0,1.0
016-13126,016-131262,2016-06-11,MYCI,0.0,1.0
016-13126,016-131262,2016-06-11,MYLU,0.0,1.0
016-13126,016-131262,2016-06-11,MYSE,0.0,1.0
016-13126,016-131262,2016-06-11,MYTH,0.0,1.0
016-13126,016-131262,2016-06-11,MYVO,1.0,0.0740987
016-13126,016-131262,2016-06-11,PESU,0.0,1.0
016-13130,016-131301,2016-06-04,EPFU,2.0,0.0246993
016-13130,016-131301,2016-06-04,LABO,0.0,1.0
016-13130,016-131301,2016-06-04,LACI,1.0,0.3126758
016-13130,016-131301,2016-06-04,LANO,0.0,1.0
016-13130,016-131301,2016-06-04,MYCI,0.0,1.0
016-13130,016-131301,2016-06-04,MYLU,0.0,1.0
016-13130,016-131301,2016-06-04,MYSE,0.0,1.0
016-13130,016-131301,2016-06-04,MYTH,0.0,1.0
016-13130,016-131301,2016-06-04,MYVO,1.0,0.0759387
016-13130,016-131301,2016-06-04,PESU,0.0,1.0
016-13130,016-131301,2016-06-05,EPFU,14.0,0.0
016-13130,016-131301,2016-06-05,LABO,0.0,1.0
016-13130,016-131301,2016-06-05,LACI,3.0,0.1956641
016-13130,016-131301,2016-06-05,LANO,2.0,1.0
016-13130,016-131301,2016-06-05,MYCI,1.0,0.1180278
016-13130,016-131301,2016-06-05,MYLU,0.0,1.0
016-13130,016-131301,2016-06-05,MYSE,0.0,1.0
016-13130,016-131301,2016-06-05,MYTH,1.0,0.4835299
016-13130,016-131301,2016-06-05,MYVO,0.0,1.0
016-13130,016-131301,2016-06-05,PESU,0.0,1.0
016-13130,016-131301,2016-06-06,EPFU,5.0,0.0011755
016-13130,016-131301,2016-06-06,LABO,0.0,1.0
016-13130,016-131301,2016-06-06,LACI,3.0,0.0297786
016-13130,016-131301,2016-06-06,LANO,2.0,0.9235905
016-13130,016-131301,2016-06-06,MYCI,10.0,1e-7
016-13130,016-131301,2016-06-06,MYLU,3.0,0.0872089
016-13130,016-131301,2016-06-06,MYSE,0.0,1.0
016-13130,016-131301,2016-06-06,MYTH,0.0,1.0
016-13130,016-131301,2016-06-06,MYVO,1.0,0.6707675
016-13130,016-131301,2016-06-06,PESU,0.0,1.0
016-13130,016-131301,2016-06-07,EPFU,18.0,0.0
016-13130,016-131301,2016-06-07,LABO,0.0,1.0
016-13130,016-131301,2016-06-07,LACI,2.0,0.6873781
016-13130,016-131301,2016-06-07,LANO,0.0,1.0
016-13130,016-131301,2016-06-07,MYCI,5.0,3.218e-4
016-13130,016-131301,2016-06-07,MYLU,0.0,1.0
016-13130,016-131301,2016-06-07,MYSE,2.0,0.008305
016-13130,016-131301,2016-06-07,MYTH,1.0,0.5310444
016-13130,016-131301,2016-06-07,MYVO,1.0,0.5009203
016-13130,016-131301,2016-06-07,PESU,0.0,1.0
016-13130,016-131301,2016-06-08,EPFU,3.0,0.0117836
016-13130,016-131301,2016-06-08,LABO,0.0,1.0
016-13130,016-131301,2016-06-08,LACI,1.0,0.4570583
016-13130,016-131301,2016-06-08,LANO,1.0,0.9712881
016-13130,016-131301,2016-06-08,MYCI,6.0,3.08e-5
016-13130,016-131301,2016-06-08,MYLU,0.0,1.0
016-13130,016-131301,2016-06-08,MYSE,0.0,1.0
016-13130,016-131301,2016-06-08,MYTH,0.0,1.0
016-13130,016-131301,2016-06-08,MYVO,1.0,0.2861856
016-13130,016-131301,2016-06-08,PESU,1.0,0.048057
016-13130,016-131301,2016-06-09,EPFU,6.0,4.08e-5
016-13130,016-131301,2016-06-09,LABO,0.0,1.0
016-13130,016-131301,2016-06-09,LACI,2.0,0.1851869
016-13130,016-131301,2016-06-09,LANO,1.0,1.0
016-13130,016-131301,2016-06-09,MYCI,10.0,0.0
016-13130,016-131301,2016-06-09,MYLU,1.0,0.737575
016-13130,016-131301,2016-06-09,MYSE,0.0,1.0
016-13130,016-131301,2016-06-09,MYTH,2.0,0.0194056
016-13130,016-131301,2016-06-09,MYVO,0.0,1.0
016-13130,016-131301,2016-06-09,PESU,0.0,1.0
016-13130,016-131301,2016-06-10,EPFU,17.0,0.0
016-13130,016-131301,2016-06-10,LABO,0.0,1.0
016-13130,016-131301,2016-06-10,LACI,4.0,0.0789373
016-13130,016-131301,2016-06-10,LANO,0.0,1.0
016-13130,016-131301,2016-06-10,MYCI,12.0,0.0
016-13130,016-131301,2016-06-10,MYLU,1.0,0.8832419
016-13130,016-131301,2016-06-10,MYSE,0.0,1.0
016-13130,016-131301,2016-06-10,MYTH,0.0,1.0
016-13130,016-131301,2016-06-10,MYVO,1.0,0.5257756
016-13130,016-131301,2016-06-10,PESU,0.0,1.0
016-13130,016-131302,2016-06-04,EPFU,2.0,0.0515468
016-13130,016-131302,2016-06-04,LABO,3.0,8.64e-5
016-13130,016-131302,2016-06-04,LACI,2.0,0.0406379
016-13130,016-131302,2016-06-04,LANO,0.0,1.0
016-13130,016-131302,2016-06-04,MYCI,5.0,0.0016748
016-13130,016-131302,2016-06-04,MYLU,0.0,1.0
016-13130,016-131302,2016-06-04,MYSE,0.0,1.0
016-13130,016-131302,2016-06-04,MYTH,0.0,1.0
016-13130,016-131302,2016-06-04,MYVO,2.0,0.0254916
016-13130,016-131302,2016-06-04,PESU,0.0,1.0
016-13130,016-131302,2016-06-05,EPFU,13.0,0.0
016-13130,016-131302,2016-06-05,LABO,0.0,1.0
016-13130,016-131302,2016-06-05,LACI,1.0,0.9501482
016-13130,016-131302,2016-06-05,LANO,0.0,1.0
016-13130,016-131302,2016-06-05,MYCI,1.0,0.3943053
016-13130,016-131302,2016-06-05,MYLU,0.0,1.0
016-13130,016-131302,2016-06-05,MYSE,0.0,1.0
016-13130,016-131302,2016-06-05,MYTH,0.0,1.0
016-13130,016-131302,2016-06-05,MYVO,1.0,0.0944148
016-13130,016-131302,2016-06-05,PESU,0.0,1.0
016-13130,016-131302,2016-06-06,EPFU,6.0,2.41e-5
016-13130,016-131302,2016-06-06,LABO,0.0,1.0
016-13130,016-131302,2016-06-06,LACI,4.0,0.0042848
016-13130,016-131302,2016-06-06,LANO,0.0,1.0
016-13130,016-131302,2016-06-06,MYCI,1.0,0.7388926
016-13130,016-131302,2016-06-06,MYLU,0.0,1.0
016-13130,016-131302,2016-06-06,MYSE,0.0,1.0
016-13130,016-131302,2016-06-06,MYTH,0.0,1.0
016-13130,016-131302,2016-06-06,MYVO,3.0,4.844e-4
016-13130,016-131302,2016-06-06,PESU,0.0,1.0
016-13130,016-131302,2016-06-07,EPFU,10.0,1e-7
016-13130,016-131302,2016-06-07,LABO,0.0,1.0
016-13130,016-131302,2016-06-07,LACI,9.0,8e-7
016-13130,016-131302,2016-06-07,LANO,0.0,1.0
016-13130,016-131302,2016-06-07,MYCI,0.0,1.0
016-13130,016-131302,2016-06-07,MYLU,0.0,1.0
016-13130,016-131302,2016-06-07,MYSE,0.0,1.0
016-13130,016-131302,2016-06-07,MYTH,0.0,1.0
016-13130,016-131302,2016-06-07,MYVO,0.0,1.0
016-13130,016-131302,2016-06-07,PESU,0.0,1.0
016-13130,016-131302,2016-06-08,EPFU,3.0,0.0417786
016-13130,016-131302,2016-06-08,LABO,0.0,1.0
016-13130,016-131302,2016-06-08,LACI,3.0,0.014391
016-13130,016-131302,2016-06-08,LANO,2.0,0.7519362
016-13130,016-131302,2016-06-08,MYCI,1.0,0.4268266
016-13130,016-131302,2016-06-08,MYLU,0.0,1.0
016-13130,016-131302,2016-06-08,MYSE,1.0,0.1358166
016-13130,016-131302,2016-06-08,MYTH,0.0,1.0
016-13130,016-131302,2016-06-08,MYVO,1.0,0.2550464
016-13130,016-131302,2016-06-08,PESU,0.0,1.0
016-13130,016-131302,2016-06-09,EPFU,3.0,0.0049113
016-13130,016-131302,2016-06-09,LABO,0.0,1.0
016-13130,016-131302,2016-06-09,LACI,2.0,0.0654583
016-13130,016-131302,2016-06-09,LANO,0.0,1.0
016-13130,016-131302,2016-06-09,MYCI,1.0,0.4434482
016-13130,016-131302,2016-06-09,MYLU,0.0,1.0
016-13130,016-131302,2016-06-09,MYSE,2.0,0.0076756
016-13130,016-131302,2016-06-09,MYTH,0.0,1.0
016-13130,016-131302,2016-06-09,MYVO,1.0,0.387973
016-13130,016-131302,2016-06-09,PESU,0.0,1.0
016-13130,016-131302,2016-06-10,EPFU,7.0,3.1e-6
016-13130,016-131302,2016-06-10,LABO,0.0,1.0
016-13130,016-131302,2016-06-10,LACI,4.0,0.0067401
016-13130,016-131302,2016-06-10,LANO,0.0,1.0
016-13130,016-131302,2016-06-10,MYCI,1.0,0.2800777
016-13130,016-131302,2016-06-10,MYLU,1.0,0.1933705
016-13130,016-131302,2016-06-10,MYSE,0.0,1.0
016-13130,016-131302,2016-06-10,MYTH,1.0,0.2721488
016-13130,016-131302,2016-06-10,MYVO,0.0,1.0
016-13130,016-131302,2016-06-10,PESU,0.0,1.0
016-13146,016-131461,2016-06-05,EPFU,50.0,0.0
016-13146,016-131461,2016-06-05,LABO,0.0,1.0
016-13146,016-131461,2016-06-05,LACI,9.0,0.0226197
016-13146,016-131461,2016-06-05,LANO,11.0,1.0
016-13146,016-131461,2016-06-05,MYCI,3.0,0.0521422
016-13146,016-131461,2016-06-05,MYLU,1.0,0.7986883
016-13146,016-131461,2016-06-05,MYSE,0.0,1.0
016-13146,016-131461,2016-06-05,MYTH,4.0,0.04712
016-13146,016-131461,2016-06-05,MYVO,2.0,0.035337
016-13146,016-131461,2016-06-05,PESU,0.0,1.0
016-13146,016-131461,2016-06-06,EPFU,93.0,0.0
016-13146,016-131461,2016-06-06,LABO,0.0,1.0
016-13146,016-131461,2016-06-06,LACI,3.0,1.0
016-13146,016-131461,2016-06-06,LANO,1.0,1.0
016-13146,016-131461,2016-06-06,MYCI,13.0,0.0
016-13146,016-131461,2016-06-06,MYLU,1.0,1.0
016-13146,016-131461,2016-06-06,MYSE,0.0,1.0
016-13146,016-131461,2016-06-06,MYTH,14.0,0.0
016-13146,016-131461,2016-06-06,MYVO,4.0,0.0013516
016-13146,016-131461,2016-06-06,PESU,0.0,1.0
016-13146,016-131461,2016-06-07,EPFU,97.0,0.0
016-13146,016-131461,2016-06-07,LABO,1.0,0.4671165
016-13146,016-131461,2016-06-07,LACI,19.0,6.73e-5
016-13146,016-131461,2016-06-07,LANO,1.0,1.0
016-13146,016-131461,2016-06-07,MYCI,13.0,0.0
016-13146,016-131461,2016-06-07,MYLU,0.0,1.0
016-13146,016-131461,2016-06-07,MYSE,10.0,0.0
016-13146,016-131461,2016-06-07,MYTH,14.0,0.0
016-13146,016-131461,2016-06-07,MYVO,3.0,0.2283153
016-13146,016-131461,2016-06-07,PESU,0.0,1.0
016-13146,016-131461,2016-06-08,EPFU,56.0,0.0
016-13146,016-131461,2016-06-08,LABO,0.0,1.0
016-13146,016-131461,2016-06-08,LACI,14.0,1.121e-4
016-13146,016-131461,2016-06-08,LANO,7.0,1.0
016-13146,016-131461,2016-06-08,MYCI,8.0,8.2e-6
016-13146,016-131461,2016-06-08,MYLU,0.0,1.0
016-13146,016-131461,2016-06-08,MYSE,7.0,0.0
016-13146,016-131461,2016-06-08,MYTH,8.0,3.59e-5
016-13146,016-131461,2016-06-08,MYVO,2.0,0.3788914
016-13146,016-131461,2016-06-08,PESU,0.0,1.0
016-13146,016-131461,2016-06-09,EPFU,97.0,0.0
016-13146,016-131461,2016-06-09,LABO,0.0,1.0
016-13146,016-131461,2016-06-09,LACI,12.0,0.0675466
016-13146,016-131461,2016-06-09,LANO,12.0,1.0
016-13146,016-131461,2016-06-09,MYCI,21.0,0.0
016-13146,016-131461,2016-06-09,MYLU,0.0,1.0
016-13146,016-131461,2016-06-09,MYSE,15.0,0.0
016-13146,016-131461,2016-06-09,MYTH,11.0,4.3e-6
016-13146,016-131461,2016-06-09,MYVO,0.0,1.0
016-13146,016-131461,2016-06-09,PESU,0.0,1.0
016-13146,016-131461,2016-06-10,EPFU,99.0,0.0
016-13146,016-131461,2016-06-10,LABO,0.0,1.0
016-13146,016-131461,2016-06-10,LACI,13.0,0.0376245
016-13146,016-131461,2016-06-10,LANO,18.0,1.0
016-13146,016-131461,2016-06-10,MYCI,38.0,0.0
016-13146,016-131461,2016-06-10,MYLU,1.0,1.0
016-13146,016-131461,2016-06-10,MYSE,8.0,0.0
016-13146,016-131461,2016-06-10,MYTH,0.0,1.0
016-13146,016-131461,2016-06-10,MYVO,5.0,0.0309002
016-13146,016-131461,2016-06-10,PESU,0.0,1.0
016-13146,016-131462,2016-06-05,EPFU,38.0,0.0
016-13146,016-131462,2016-06-05,LABO,0.0,1.0
016-13146,016-131462,2016-06-05,LACI,2.0,1.0
016-13146,016-131462,2016-06-05,LANO,4.0,1.0
016-13146,016-131462,2016-06-05,MYCI,4.0,0.0017377
016-13146,016-131462,2016-06-05,MYLU,0.0,1.0
016-13146,016-131462,2016-06-05,MYSE,0.0,1.0
016-13146,016-131462,2016-06-05,MYTH,1.0,0.8679211
016-13146,016-131462,2016-06-05,MYVO,1.0,0.2047784
016-13146,016-131462,2016-06-05,PESU,0.0,1.0
016-13146,016-131462,2016-06-06,EPFU,26.0,0.0
016-13146,016-131462,2016-06-06,LABO,0.0,1.0
016-13146,016-131462,2016-06-06,LACI,1.0,1.0
016-13146,016-131462,2016-06-06,LANO,2.0,1.0
016-13146,016-131462,2016-06-06,MYCI,17.0,0.0
016-13146,016-131462,2016-06-06,MYLU,1.0,0.9617684
016-13146,016-131462,2016-06-06,MYSE,0.0,1.0
016-13146,016-131462,2016-06-06,MYTH,0.0,1.0
016-13146,016-131462,2016-06-06,MYVO,1.0,0.6249609
016-13146,016-131462,2016-06-06,PESU,0.0,1.0
016-13146,016-131462,2016-06-07,EPFU,57.0,0.0
016-13146,016-131462,2016-06-07,LABO,0.0,1.0
016-13146,016-131462,2016-06-07,LACI,3.0,1.0
016-13146,016-131462,2016-06-07,LANO,1.0,1.0
016-13146,016-131462,2016-06-07,MYCI,11.0,1e-7
016-13146,016-131462,2016-06-07,MYLU,1.0,0.9859653
016-13146,016-131462,2016-06-07,MYSE,2.0,0.0447221
016-13146,016-131462,2016-06-07,MYTH,1.0,0.9719206
016-13146,016-131462,2016-06-07,MYVO,3.0,0.0260451
016-13146,016-131462,2016-06-07,PESU,0.0,1.0
016-13146,016-131462,2016-06-08,EPFU,37.0,0.0
016-13146,016-131462,2016-06-08,LABO,0.0,1.0
016-13146,016-131462,2016-06-08,LACI,7.0,0.0391365
016-13146,016-131462,2016-06-08,LANO,7.0,1.0
016-13146,016-131462,2016-06-08,MYCI,7.0,5.2e-6
016-13146,016-131462,2016-06-08,MYLU,0.0,1.0
016-13146,016-131462,2016-06-08,MYSE,1.0,0.1439571
016-13146,016-131462,2016-06-08,MYTH,0.0,1.0
016-13146,016-131462,2016-06-08,MYVO,1.0,0.4465377
016-13146,016-131462,2016-06-08,PESU,0.0,1.0
016-13146,016-131462,2016-06-09,EPFU,58.0,0.0
016-13146,016-131462,2016-06-09,LABO,1.0,0.3052169
016-13146,016-131462,2016-06-09,LACI,4.0,0.9130354
016-13146,016-131462,2016-06-09,LANO,2.0,1.0
016-13146,016-131462,2016-06-09,MYCI,7.0,7.2e-6
016-13146,016-131462,2016-06-09,MYLU,0.0,1.0
016-13146,016-131462,2016-06-09,MYSE,2.0,0.0088797
016-13146,016-131462,2016-06-09,MYTH,0.0,1.0
016-13146,016-131462,2016-06-09,MYVO,1.0,0.5612035
016-13146,016-131462,2016-06-09,PESU,0.0,1.0
016-13146,016-131462,2016-06-10,EPFU,57.0,0.0
016-13146,016-131462,2016-06-10,LABO,0.0,1.0
016-13146,016-131462,2016-06-10,LACI,9.0,0.0365873
016-13146,016-131462,2016-06-10,LANO,5.0,1.0
016-13146,016-131462,2016-06-10,MYCI,11.0,0.0
016-13146,016-131462,2016-06-10,MYLU,0.0,1.0
016-13146,016-131462,2016-06-10,MYSE,1.0,0.1499509
016-13146,016-131462,2016-06-10,MYTH,0.0,1.0
016-13146,016-131462,2016-06-10,MYVO,1.0,0.5605758
016-13146,016-131462,2016-06-10,PESU,0.0,1.0
016-13194,016-131941,2016-06-06,EPFU,3.0,0.0020602
016-13194,016-131941,2016-06-06,LABO,0.0,1.0
016-13194,016-131941,2016-06-06,LACI,0.0,1.0
016-13194,016-131941,2016-06-06,LANO,0.0,1.0
016-13194,016-131941,2016-06-06,MYCI,7.0,6e-7
016-13194,016-131941,2016-06-06,MYLU,1.0,0.5816123
016-13194,016-131941,2016-06-06,MYSE,0.0,1.0
016-13194,016-131941,2016-06-06,MYTH,0.0,1.0
016-13194,016-131941,2016-06-06,MYVO,0.0,1.0
016-13194,016-131941,2016-06-06,PESU,0.0,1.0
016-13194,016-131941,2016-06-07,EPFU,3.0,0.0197949
016-13194,016-131941,2016-06-07,LABO,0.0,1.0
016-13194,016-131941,2016-06-07,LACI,3.0,0.0092065
016-13194,016-131941,2016-06-07,LANO,1.0,1.0
016-13194,016-131941,2016-06-07,MYCI,0.0,1.0
016-13194,016-131941,2016-06-07,MYLU,0.0,1.0
016-13194,016-131941,2016-06-07,MYSE,0.0,1.0
016-13194,016-131941,2016-06-07,MYTH,2.0,0.0103909
016-13194,016-131941,2016-06-07,MYVO,1.0,0.0748052
016-13194,016-131941,2016-06-07,PESU,0.0,1.0
016-13194,016-131941,2016-06-08,EPFU,2.0,0.0247564
016-13194,016-131941,2016-06-08,LABO,0.0,1.0
016-13194,016-131941,2016-06-08,LACI,1.0,0.3126759
016-13194,016-131941,2016-06-08,LANO,0.0,1.0
016-13194,016-131941,2016-06-08,MYCI,2.0,0.2452696
016-13194,016-131941,2016-06-08,MYLU,3.0,0.0267844
016-13194,016-131941,2016-06-08,MYSE,2.0,0.0270006
016-13194,016-131941,2016-06-08,MYTH,0.0,1.0
016-13194,016-131941,2016-06-08,MYVO,1.0,0.6650574
016-13194,016-131941,2016-06-08,PESU,0.0,1.0
016-13194,016-131941,2016-06-09,EPFU,4.0,0.0016106
016-13194,016-131941,2016-06-09,LABO,0.0,1.0
016-13194,016-131941,2016-06-09,LACI,1.0,0.534235
016-13194,016-131941,2016-06-09,LANO,1.0,0.9992708
016-13194,016-131941,2016-06-09,MYCI,0.0,1.0
016-13194,016-131941,2016-06-09,MYLU,0.0,1.0
016-13194,016-131941,2016-06-09,MYSE,1.0,0.1205643
016-13194,016-131941,2016-06-09,MYTH,0.0,1.0
016-13194,016-131941,2016-06-09,MYVO,1.0,0.2466391
016-13194,016-131941,2016-06-09,PESU,0.0,1.0
016-13194,016-131941,2016-06-10,EPFU,0.0,1.0
016-13194,016-131941,2016-06-10,LABO,0.0,1.0
016-13194,016-131941,2016-06-10,LACI,0.0,1.0
016-13194,016-131941,2016-06-10,LANO,0.0,1.0
016-13194,016-131941,2016-06-10,MYCI,3.0,0.0014403
016-13194,016-131941,2016-06-10,MYLU,0.0,1.0
016-13194,016-131941,2016-06-10,MYSE,0.0,1.0
016-13194,016-131941,2016-06-10,MYTH,0.0,1.0
016-13194,016-131941,2016-06-10,MYVO,0.0,1.0
016-13194,016-131941,2016-06-10,PESU,0.0,1.0
016-13194,016-131942,2016-06-06,EPFU,2.0,0.0243088
016-13194,016-131942,2016-06-06,LABO,0.0,1.0
016-13194,016-131942,2016-06-06,LACI,1.0,0.3126761
016-13194,016-131942,2016-06-06,LANO,0.0,1.0
016-13194,016-131942,2016-06-06,MYCI,0.0,1.0
016-13194,016-131942,2016-06-06,MYLU,0.0,1.0
016-13194,016-131942,2016-06-06,MYSE,0.0,1.0
016-13194,016-131942,2016-06-06,MYTH,0.0,1.0
016-13194,016-131942,2016-06-06,MYVO,0.0,1.0
016-13194,016-131942,2016-06-06,PESU,0.0,1.0
016-13194,016-131942,2016-06-07,EPFU,3.0,0.0029278
016-13194,016-131942,2016-06-07,LABO,0.0,1.0
016-13194,016-131942,2016-06-07,LACI,1.0,0.4165908
016-13194,016-131942,2016-06-07,LANO,0.0,1.0
016-13194,016-131942,2016-06-07,MYCI,0.0,1.0
016-13194,016-131942,2016-06-07,MYLU,0.0,1.0
016-13194,016-131942,2016-06-07,MYSE,0.0,1.0
016-13194,016-131942,2016-06-07,MYTH,0.0,1.0
016-13194,016-131942,2016-06-07,MYVO,0.0,1.0
016-13194,016-131942,2016-06-07,PESU,0.0,1.0
016-13194,016-131942,2016-06-08,EPFU,8.0,2e-6
016-13194,016-131942,2016-06-08,LABO,0.0,1.0
016-13194,016-131942,2016-06-08,LACI,1.0,0.811308
016-13194,016-131942,2016-06-08,LANO,2.0,0.9871612
016-13194,016-131942,2016-06-08,MYCI,0.0,1.0
016-13194,016-131942,2016-06-08,MYLU,0.0,1.0
016-13194,016-131942,2016-06-08,MYSE,0.0,1.0
016-13194,016-131942,2016-06-08,MYTH,0.0,1.0
016-13194,016-131942,2016-06-08,MYVO,0.0,1.0
016-13194,016-131942,2016-06-08,PESU,0.0,1.0
016-13194,016-131942,2016-06-09,EPFU,5.0,1.856e-4
016-13194,016-131942,2016-06-09,LABO,0.0,1.0
016-13194,016-131942,2016-06-09,LACI,1.0,0.6086199
016-13194,016-131942,2016-06-09,LANO,1.0,1.0
016-13194,016-131942,2016-06-09,MYCI,0.0,1.0
016-13194,016-131942,2016-06-09,MYLU,0.0,1.0
016-13194,016-131942,2016-06-09,MYSE,0.0,1.0
016-13194,016-131942,2016-06-09,MYTH,0.0,1.0
016-13194,016-131942,2016-06-09,MYVO,0.0,1.0
016-13194,016-131942,2016-06-09,PESU,0.0,1.0
016-13194,016-131942,2016-06-10,EPFU,1.0,0.1272447
016-13194,016-131942,2016-06-10,LABO,0.0,1.0
016-13194,016-131942,2016-06-10,LACI,0.0,1.0
016-13194,016-131942,2016-06-10,LANO,0.0,1.0
016-13194,016-131942,2016-06-10,MYCI,0.0,1.0
016-13194,016-131942,2016-06-10,MYLU,0.0,1.0
016-13194,016-131942,2016-06-10,MYSE,0.0,1.0
016-13194,016-131942,2016-06-10,MYTH,0.0,1.0
016-13194,016-131942,2016-06-10,MYVO,0.0,1.0
016-13194,016-131942,2016-06-10,PESU,0.0,1.0
016-13210,016-132101,2016-06-06,EPFU,13.0,0.0
016-13210,016-132101,2016-06-06,LABO,0.0,1.0
016-13210,016-132101,2016-06-06,LACI,1.0,0.9598285
016-13210,016-132101,2016-06-06,LANO,2.0,1.0
016-13210,016-132101,2016-06-06,MYCI,1.0,0.1137301
016-13210,016-132101,2016-06-06,MYLU,0.0,1.0
016-13210,016-132101,2016-06-06,MYSE,0.0,1.0
016-13210,016-132101,2016-06-06,MYTH,0.0,1.0
016-13210,016-132101,2016-06-06,MYVO,0.0,1.0
016-13210,016-132101,2016-06-06,PESU,0.0,1.0
016-13210,016-132101,2016-06-07,EPFU,7.0,9.84e-5
016-13210,016-132101,2016-06-07,LABO,0.0,1.0
016-13210,016-132101,2016-06-07,LACI,9.0,1e-7
016-13210,016-132101,2016-06-07,LANO,2.0,1.0
016-13210,016-132101,2016-06-07,MYCI,0.0,1.0
016-13210,016-132101,2016-06-07,MYLU,0.0,1.0
016-13210,016-132101,2016-06-07,MYSE,0.0,1.0
016-13210,016-132101,2016-06-07,MYTH,0.0,1.0
016-13210,016-132101,2016-06-07,MYVO,0.0,1.0
016-13210,016-132101,2016-06-07,PESU,0.0,1.0
016-13210,016-132101,2016-06-08,EPFU,6.0,0.003896
016-13210,016-132101,2016-06-08,LABO,0.0,1.0
016-13210,016-132101,2016-06-08,LACI,3.0,0.0953868
016-13210,016-132101,2016-06-08,LANO,6.0,0.0729008
016-13210,016-132101,2016-06-08,MYCI,2.0,0.012994
016-13210,016-132101,2016-06-08,MYLU,0.0,1.0
016-13210,016-132101,2016-06-08,MYSE,0.0,1.0
016-13210,016-132101,2016-06-08,MYTH,0.0,1.0
016-13210,016-132101,2016-06-08,MYVO,0.0,1.0
016-13210,016-132101,2016-06-08,PESU,0.0,1.0
016-13210,016-132101,2016-06-09,EPFU,5.0,0.0018039
016-13210,016-132101,2016-06-09,LABO,1.0,0.0509902
016-13210,016-132101,2016-06-09,LACI,5.0,4.79e-4
016-13210,016-132101,2016-06-09,LANO,2.0,0.9815651
016-13210,016-132101,2016-06-09,MYCI,0.0,1.0
016-13210,016-132101,2016-06-09,MYLU,0.0,1.0
016-13210,016-132101,2016-06-09,MYSE,0.0,1.0
016-13210,016-132101,2016-06-09,MYTH,0.0,1.0
016-13210,016-132101,2016-06-09,MYVO,0.0,1.0
016-13210,016-132101,2016-06-09,PESU,0.0,1.0
016-13210,016-132101,2016-06-10,EPFU,4.0,0.0168615
016-13210,016-132101,2016-06-10,LABO,0.0,1.0
016-13210,016-132101,2016-06-10,LACI,8.0,2e-7
016-13210,016-132101,2016-06-10,LANO,2.0,0.9991172
016-13210,016-132101,2016-06-10,MYCI,0.0,1.0
016-13210,016-132101,2016-06-10,MYLU,0.0,1.0
016-13210,016-132101,2016-06-10,MYSE,0.0,1.0
016-13210,016-132101,2016-06-10,MYTH,0.0,1.0
016-13210,016-132101,2016-06-10,MYVO,0.0,1.0
016-13210,016-132101,2016-06-10,PESU,0.0,1.0
016-13210,016-132102,2016-06-06,EPFU,19.0,0.0
016-13210,016-132102,2016-06-06,LABO,0.0,1.0
016-13210,016-132102,2016-06-06,LACI,2.0,0.7499927
016-13210,016-132102,2016-06-06,LANO,4.0,1.0
016-13210,016-132102,2016-06-06,MYCI,2.0,0.1656483
016-13210,016-132102,2016-06-06,MYLU,2.0,0.1427994
016-13210,016-132102,2016-06-06,MYSE,0.0,1.0
016-13210,016-132102,2016-06-06,MYTH,0.0,1.0
016-13210,016-132102,2016-06-06,MYVO,1.0,0.4107947
016-13210,016-132102,2016-06-06,PESU,0.0,1.0
016-13210,016-132102,2016-06-07,EPFU,11.0,3e-7
016-13210,016-132102,2016-06-07,LABO,0.0,1.0
016-13210,016-132102,2016-06-07,LACI,8.0,2.42e-5
016-13210,016-132102,2016-06-07,LANO,4.0,0.955084
016-13210,016-132102,2016-06-07,MYCI,4.0,0.0056399
016-13210,016-132102,2016-06-07,MYLU,0.0,1.0
016-13210,016-132102,2016-06-07,MYSE,0.0,1.0
016-13210,016-132102,2016-06-07,MYTH,0.0,1.0
016-13210,016-132102,2016-06-07,MYVO,2.0,0.0151778
016-13210,016-132102,2016-06-07,PESU,0.0,1.0
016-13210,016-132102,2016-06-08,EPFU,19.0,0.0
016-13210,016-132102,2016-06-08,LABO,0.0,1.0
016-13210,016-132102,2016-06-08,LACI,13.0,1e-7
016-13210,016-132102,2016-06-08,LANO,9.0,0.5086792
016-13210,016-132102,2016-06-08,MYCI,2.0,0.084657
016-13210,016-132102,2016-06-08,MYLU,0.0,1.0
016-13210,016-132102,2016-06-08,MYSE,1.0,0.1407201
016-13210,016-132102,2016-06-08,MYTH,0.0,1.0
016-13210,016-132102,2016-06-08,MYVO,1.0,0.2873784
016-13210,016-132102,2016-06-08,PESU,0.0,1.0
016-13210,016-132102,2016-06-09,EPFU,24.0,0.0
016-13210,016-132102,2016-06-09,LABO,0.0,1.0
